DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,NR_TURNO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,TP_ABRANGENCIA,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,CD_CARGO,DS_CARGO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,QT_VOTOS_NOMINAIS,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS,QT_VOTOS_LEGENDA,QT_VOTOS_ANULADOS_APU_SEP,NR_LOCAL_VOTACAO
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,378,11,PREFEITO,414,294,120,266,13,15,0,0,1112
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,274,13,VEREADOR,386,285,101,219,29,18,19,0,1562
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,157,11,PREFEITO,405,304,101,270,19,15,0,0,2003
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,202,11,PREFEITO,443,321,122,293,9,19,0,0,1260
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,119,13,VEREADOR,410,312,98,262,22,14,14,0,1074
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,263,13,VEREADOR,317,202,115,161,10,8,23,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,253,11,PREFEITO,386,304,82,266,14,24,0,0,1112
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,567,11,PREFEITO,388,269,119,251,8,10,0,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,486,13,VEREADOR,380,294,86,238,22,21,13,0,1589
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,96,13,VEREADOR,340,271,69,236,13,10,12,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,727,13,VEREADOR,400,310,90,244,16,12,38,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,281,11,PREFEITO,380,258,122,232,8,18,0,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,283,11,PREFEITO,400,291,109,264,9,18,0,0,1503
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,119,11,PREFEITO,380,276,104,235,17,24,0,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,170,13,VEREADOR,426,316,110,241,15,17,43,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,273,11,PREFEITO,367,221,146,191,15,15,0,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,70,13,VEREADOR,406,271,135,218,17,21,15,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,261,13,VEREADOR,415,312,103,235,28,27,22,0,1384
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,53,11,PREFEITO,409,294,115,261,12,21,0,0,1074
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,695,11,PREFEITO,398,292,106,272,8,12,0,0,2607
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,117,13,VEREADOR,383,299,84,254,15,7,23,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,73,13,VEREADOR,395,234,161,186,11,20,17,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,342,11,PREFEITO,343,243,100,219,5,19,0,0,1597
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,452,11,PREFEITO,467,323,144,293,13,17,0,0,2232
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,34,13,VEREADOR,351,246,105,214,7,11,14,0,1031
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,359,13,VEREADOR,384,291,93,227,27,20,17,0,1139
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,41,11,PREFEITO,294,194,100,178,5,11,0,0,1066
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,30,13,VEREADOR,423,313,110,244,26,23,20,0,1155
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,329,13,VEREADOR,382,279,103,222,17,22,18,0,1589
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,460,11,PREFEITO,422,351,71,326,5,20,0,0,1252
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,148,13,VEREADOR,396,294,102,243,8,20,23,0,1228
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,651,11,PREFEITO,335,221,114,206,5,10,0,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,188,13,VEREADOR,375,279,96,242,10,10,17,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,159,13,VEREADOR,392,286,106,220,14,18,34,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,655,13,VEREADOR,359,267,92,216,14,18,19,0,2534
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,361,11,PREFEITO,398,303,95,264,25,14,0,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,41,11,PREFEITO,379,277,102,250,12,15,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,440,11,PREFEITO,479,313,166,302,2,9,0,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,114,11,PREFEITO,355,256,99,219,22,15,0,0,1287
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,32,13,VEREADOR,422,298,124,237,27,19,15,0,1155
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,334,11,PREFEITO,400,295,105,265,7,23,0,0,1503
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,464,11,PREFEITO,424,345,79,301,24,20,0,0,1481
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,126,13,VEREADOR,414,287,127,243,13,15,16,0,1210
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,481,13,VEREADOR,414,328,86,267,25,22,14,0,1384
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,341,11,PREFEITO,380,272,108,236,18,18,0,0,1589
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,237,11,PREFEITO,366,260,106,234,13,13,0,0,1341
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,514,13,VEREADOR,453,280,173,236,16,14,14,0,2232
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,206,11,PREFEITO,343,251,92,233,8,10,0,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,257,13,VEREADOR,426,318,108,246,23,28,21,0,1481
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,411,11,PREFEITO,357,261,96,216,30,15,0,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,296,13,VEREADOR,380,270,110,224,18,17,11,0,1414
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,124,13,VEREADOR,315,184,131,155,9,6,14,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,442,11,PREFEITO,407,303,104,253,28,22,0,0,1376
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,35,13,VEREADOR,456,351,105,284,16,16,35,0,1155
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,142,13,VEREADOR,406,309,97,273,10,11,15,0,1155
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,178,13,VEREADOR,388,297,91,244,16,18,19,0,1139
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,351,13,VEREADOR,390,271,119,217,24,16,14,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,589,13,VEREADOR,378,273,105,231,7,8,27,0,2410
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,561,11,PREFEITO,464,285,179,268,6,11,0,0,2232
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,75,13,VEREADOR,387,286,101,244,13,13,16,0,1112
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,193,11,PREFEITO,405,313,92,266,20,27,0,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,118,13,VEREADOR,317,192,125,165,5,14,8,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,226,11,PREFEITO,381,295,86,267,9,19,0,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,9,11,PREFEITO,412,303,109,276,8,19,0,0,1112
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,443,13,VEREADOR,425,307,118,245,22,19,21,0,1481
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,217,11,PREFEITO,371,275,96,225,16,34,0,0,1457
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,156,11,PREFEITO,391,297,94,272,10,15,0,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,390,13,VEREADOR,401,309,92,246,20,19,24,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,109,11,PREFEITO,444,329,115,301,15,13,0,0,1198
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,362,11,PREFEITO,392,309,83,275,20,14,0,0,1368
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,439,11,PREFEITO,307,223,84,211,6,6,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,181,13,VEREADOR,409,322,87,268,23,20,11,0,1295
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,126,11,PREFEITO,456,314,142,284,10,20,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,3,13,VEREADOR,471,350,121,288,28,16,18,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,228,11,PREFEITO,396,272,124,232,19,21,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,77,13,VEREADOR,389,230,159,181,24,10,15,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,453,11,PREFEITO,334,222,112,203,5,14,0,0,1236
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,59,11,PREFEITO,302,215,87,191,9,15,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,88,11,PREFEITO,389,278,111,251,14,13,0,0,1198
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,205,13,VEREADOR,365,281,84,239,17,11,14,0,2054
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,128,11,PREFEITO,380,288,92,262,8,18,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,406,13,VEREADOR,334,220,114,184,11,10,15,0,1236
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,8,13,VEREADOR,383,274,109,223,17,17,17,0,1023
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,459,11,PREFEITO,406,338,68,281,27,30,0,0,1376
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,133,11,PREFEITO,467,318,149,283,14,21,0,0,1210
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,230,13,VEREADOR,414,315,99,254,23,21,17,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,654,13,VEREADOR,385,295,90,245,16,6,28,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,300,11,PREFEITO,385,280,105,233,22,25,0,0,1562
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,489,13,VEREADOR,411,326,85,249,40,21,16,0,1570
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,134,11,PREFEITO,312,194,118,174,8,12,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,484,13,VEREADOR,397,310,87,252,18,17,23,0,1503
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,594,11,PREFEITO,389,267,122,251,6,10,0,0,2453
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,401,13,VEREADOR,418,285,133,219,27,26,13,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,607,11,PREFEITO,341,264,77,235,9,20,0,0,2291
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,37,13,VEREADOR,404,254,150,210,8,12,24,0,1031
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,26,11,PREFEITO,290,196,94,177,10,9,0,0,1031
