OBJECTID,Codigo_Municipio,Nome_municipio,Pop_Total,Total_Respiradores,Respiradores_100mil_hab_Ind,Respiradores_SUS_100mil_hab_Ind,Total_SUS_Respiradores,Shape__Area,Shape__Length,P_Respiradores_SUS
279,3502705,Apiaí,24374,4,16.4109296791663,16.4109296791663,4,0.0867339959296487,2.37904582657049,100
280,2100832,Apicum-Açu,17239,0,0,0,0,0.0397248029052761,3.32665787628962,0
281,4201257,Apiúna,10743,0,0,0,0,0.0449068089106959,1.16029414780189,0
282,2401008,Apodi,35845,3,8.36936811270749,8.36936811270749,3,0.130802896529929,2.09437716380712,100
283,2901908,Aporá,17731,0,0,0,0,0.0397443393895855,1.26336344880722,0
284,5201504,Aporé,4198,0,0,0,0,0.248490097242666,3.32311848046167,0
285,2901957,Apuarema,7330,0,0,0,0,0.0126092168242735,0.865961963710819,0
286,4101408,Apucarana,134996,34,25.1859314350055,23.7044060564757,32,0.0493880528443924,1.86357443651605,94.1176470588235
287,1300144,Apuí,21973,1,4.55103991262003,4.55103991262003,1,4.44680800333276,10.2596197683069,100
288,2300903,Apuiarés,14600,0,0,0,0,0.0443927678183229,1.12683806193307,0
289,2800209,Aquidabã,21563,0,0,0,0,0.0296719323376067,1.11580105465233,0
290,5001102,Aquidauana,47871,9,18.8005264147396,16.7115790353241,8,1.46276834775904,10.1733301171054,88.8888888888889
291,2301000,Aquiraz,80271,0,0,0,0,0.0392171476812422,0.995351069975791,0
292,4201273,Arabutã,4267,1,23.4356690883525,23.4356690883525,1,0.0121350662851683,0.643628066356703,100
293,2500809,Araçagi,16987,0,0,0,0,0.0189110930499652,0.81301323521035,0
294,3103207,Araçaí,2347,0,0,0,0,0.0161131323538939,0.71441000829979,0
295,2800308,Aracaju,657013,387,58.9029440817762,50.6839286285051,333,0.0150431538256726,0.793386838882263,86.046511627907
296,3502754,Araçariguama,22364,2,8.94294401717045,8.94294401717045,2,0.0128298074253053,0.840437327428469,100
297,2902054,Araçás,12177,0,0,0,0,0.0394251941284267,1.07941655801185,0
298,2301109,Aracati,74547,6,8.04861362630287,6.70717802191906,5,0.100093354522798,2.17907812002652,83.3333333333333
299,2902005,Aracatu,13135,0,0,0,0,0.124837626732131,2.41184263478662,0
300,3502804,Araçatuba,197016,76,38.5755471636821,24.3635034717992,48,0.101465625903415,2.28363197078686,63.1578947368421
301,2902104,Araci,54379,0,0,0,0,0.123801874779502,2.0494457231923,0
302,3103306,Aracitaba,2063,0,0,0,0,0.00928263669840135,0.571402391237584,0
303,2301208,Aracoiaba,26469,1,3.77800445804526,3.77800445804526,1,0.0535020758760112,1.63772989362407,100
304,2601052,Araçoiaba,20524,0,0,0,0,0.00790109302855058,0.51642859873548,0
305,3502903,Araçoiaba da Serra,34146,0,0,0,0,0.0225782557203047,0.973914689043878,0
306,3200607,Aracruz,101220,7,6.91562932226833,5.92768227622999,6,0.122731500913119,1.70089385423353,85.7142857142857
307,5201603,Araçu,3522,0,0,0,0,0.0126340283859463,0.739136232496335,0
308,3103405,Araçuaí,36708,2,5.44840361774,5.44840361774,2,0.1896934209297,2.87115526027614,100
309,5201702,Aragarças,20118,2,9.94134605825629,9.94134605825629,2,0.0560948763902616,1.57662646620156,100
310,5201801,Aragoiânia,10308,0,0,0,0,0.0185499845605932,0.707295764130499,0
311,1701309,Aragominas,5758,0,0,0,0,0.0959844109262633,2.35996460301828,0
312,1701903,Araguacema,7086,1,14.1123341800734,14.1123341800734,1,0.228426414276157,2.71624625446496,100
313,1702000,Araguaçu,8517,0,0,0,0,0.430305821978777,4.16270625912912,0
314,5101001,Araguaiana,3100,0,0,0,0,0.540056070498906,5.44589931980771,0
315,1702109,Araguaína,180470,78,43.2204798581482,42.112262425888,76,0.327605661037609,4.49022544503817,97.4358974358974
316,5101209,Araguainha,935,0,0,0,0,0.0583327610440847,1.7920296680629,0
317,1702158,Araguanã,5729,0,0,0,0,0.0683870410898066,2.03879379500088,0
318,2100873,Araguanã,15426,0,0,0,0,0.0655068640781451,1.50796874809402,0
319,5202155,Araguapaz,7770,0,0,0,0,0.184457564401953,2.8633944978213,0
320,3103504,Araguari,117267,29,24.7298899093522,21.3188706115105,25,0.233619612178472,3.37005647269916,86.2068965517241
321,1702208,Araguatins,35761,0,0,0,0,0.214300654115462,3.16509058716488,0
322,2100907,Araioses,46440,4,8.61326442721792,8.61326442721792,4,0.14500974782878,2.46055915648194,100
323,5001243,Aral Moreira,12149,0,0,0,0,0.145727764480625,2.56952084697424,0
324,2902203,Aramari,11397,0,0,0,0,0.030631159301322,0.880147249950295,0
325,4300851,Arambaré,3581,0,0,0,0,0.0489865300236261,1.20106396819898,0
326,2100956,Arame,32701,0,0,0,0,0.242686863767702,3.0118844713559,0
327,3503000,Aramina,5620,0,0,0,0,0.0175238759764511,0.776567659249383,0
328,3503109,Arandu,6357,2,31.4613811546327,31.4613811546327,2,0.0252143453454892,0.686529746181292,100
329,3103603,Arantina,2795,0,0,0,0,0.00781483412515627,0.525050629661401,0
330,3503158,Arapeí,2469,1,40.5022276225192,40.5022276225192,1,0.0137870416996861,0.795159020640824,100
331,2700300,Arapiraca,231747,55,23.7327775548335,23.7327775548335,55,0.0284818445688018,0.878435661646934,100
332,1702307,Arapoema,6643,0,0,0,0,0.127227060804501,1.94011605193024,0
333,3103702,Araponga,8439,0,0,0,0,0.0263331940182638,1.09101929740069,0
334,4101507,Arapongas,123027,64,52.0211010591171,51.2082713550684,63,0.0337729826991335,1.02783013130023,98.4375
335,3103751,Araporã,6869,1,14.5581598485951,14.5581598485951,1,0.0253062695789481,0.995635818135612,100
336,4101606,Arapoti,28115,1,3.55682020273875,3.55682020273875,1,0.120804834959699,2.58816797359341,100
337,3103801,Arapuá,2834,0,0,0,0,0.0149237423988779,0.764088070224559,0
338,4101655,Arapuã,3068,0,0,0,0,0.0193386593152809,0.930071369194991,0
339,5101258,Araputanga,16822,2,11.8891927238141,11.8891927238141,2,0.135458711148146,2.43360017171276,100
340,4201307,Araquari,38129,2,5.24535130740381,5.24535130740381,2,0.0347536425620092,1.38727150149588,100
341,2500908,Arara,13470,0,0,0,0,0.00810838623478105,0.516068867507829,0
342,4201406,Araranguá,68228,17,24.9164565867386,23.4507826698716,16,0.0280686329615492,1.01593647287896,94.1176470588235
343,3503208,Araraquara,236072,90,38.1239621810295,20.7563794096716,49,0.087648601203,1.88057162504118,54.4444444444444
344,3503307,Araras,134236,64,47.6772251854942,24.5835692362704,33,0.0565305641299574,1.26527837513277,51.5625
345,2301257,Ararendá,10935,0,0,0,0,0.0280522771160889,0.836915102817881,0
346,2101004,Arari,29848,1,3.35030822835701,0,0,0.0895534971230347,2.0633817480555,0
347,4300877,Araricá,5698,0,0,0,0,0.00327493139263879,0.312562232871384,0
348,2301307,Araripe,21600,4,18.5185185185185,18.5185185185185,4,0.0900585391707409,1.33907920272626,100
349,2601102,Araripina,84418,3,3.55374446208155,1.18458148736052,1,0.166951481153234,2.03166900992992,33.3333333333333
350,3300209,Araruama,132400,52,39.2749244712991,30.9667673716012,41,0.056136265418786,1.34557247447452,78.8461538461538
351,2501005,Araruna,20312,0,0,0,0,0.0197279551691167,0.714779206251653,0
352,4101705,Araruna,13970,1,7.15819613457409,7.15819613457409,1,0.0437471239268916,1.44310156259775,100
353,2902252,Arataca,11019,0,0,0,0,0.0366754895194958,1.31845266849809,0
354,4300901,Aratiba,6235,0,0,0,0,0.0312491063307334,1.22855463836623,0
355,2301406,Aratuba,11847,0,0,0,0,0.009352309492769,0.643125576500811,0
356,2902302,Aratuípe,8825,1,11.3314447592068,11.3314447592068,1,0.014503751818296,0.87462409709187,100
357,2800407,Arauá,10056,1,9.94431185361973,9.94431185361973,1,0.0164731649163343,0.817405401341933,100
358,4101804,Araucária,143843,20,13.9040481636228,12.5136433472606,18,0.0421685450295399,1.37249131708535,90
359,3103900,Araújos,9273,0,0,0,0,0.021178445782482,0.871089735430856,0
360,3104007,Araxá,106229,41,38.5958636530514,21.6513381468337,23,0.100257102539786,2.05107370210211,56.0975609756098
361,3104106,Arceburgo,10772,1,9.28332714444857,9.28332714444857,1,0.0141827952636504,0.673646100796037,100
362,3503356,Arco-Íris,1791,0,0,0,0,0.023130591688755,0.913470396153837,0
363,3104205,Arcos,40092,6,14.9655791679138,14.9655791679138,6,0.0440834536774446,1.37082853050256,100
364,2601201,Arcoverde,74338,8,10.7616562188921,10.7616562188921,8,0.026546953711545,0.943732404032324,100
365,3104304,Areado,15070,2,13.271400132714,6.635700066357,1,0.0246531888676031,0.929417458527946,50
366,3300225,Areal,12572,2,15.9083678014636,15.9083678014636,2,0.00969933866099382,0.614443490760119,100
367,3503406,Arealva,8560,1,11.6822429906542,11.6822429906542,1,0.0441865124537344,0.995947347573418,100
368,2501104,Areia,22819,1,4.38231298479337,4.38231298479337,1,0.0218146487027724,0.729865702200723,100
369,2401107,Areia Branca,27774,1,3.60048966659466,3.60048966659466,1,0.02700341103818,0.969762447608635,100
370,2800506,Areia Branca,18542,0,0,0,0,0.012245310627236,0.519563408339404,0
371,2501153,Areia de Baraúnas,2128,0,0,0,0,0.00917495515071209,0.494462396458571,0
372,2501203,Areial,6998,0,0,0,0,0.00291692056119075,0.26744888634463,0
373,3503505,Areias,3886,0,0,0,0,0.0268203088347718,1.20808430702389,0
374,3503604,Areiópolis,11129,0,0,0,0,0.00754640661375561,0.589027091497812,0
375,5101308,Arenápolis,9607,0,0,0,0,0.0348431111452783,1.04574888017468,0
376,5202353,Arenópolis,2612,0,0,0,0,0.0908856385109402,2.34523952797708,0
377,2401206,Arês,14306,0,0,0,0,0.009437207601664,0.488985190316241,0
378,3104403,Argirita,2727,0,0,0,0,0.0139040010054146,0.647059795970021,0
379,3104452,Aricanduva,5231,0,0,0,0,0.0207454089804173,1.02208845219217,0
380,3104502,Arinos,17875,0,0,0,0,0.44520086231563,4.43344272825749,0
381,5101407,Aripuanã,22354,0,0,0,0,2.07164242981537,9.11165917374821,0
382,1100023,Ariquemes,107863,49,45.4279966253488,41.7195887375652,45,0.364965047713838,3.98688277921365,91.8367346938776
383,3503703,Ariranha,9668,0,0,0,0,0.0115353021036526,0.637836325380626,0
384,4101853,Ariranha do Ivaí,2108,2,94.876660341556,94.876660341556,2,0.0213184264572419,1.06681564037486,100
385,3300233,Armação dos Búzios,33870,1,2.95246530853262,2.95246530853262,1,0.00622145868567259,0.702873247614282,100
386,4201505,Armazém,8674,0,0,0,0,0.015958551734343,0.77176742515584,0
387,2301505,Arneiroz,7840,0,0,0,0,0.0871353227139053,1.60441793930491,0
388,2200905,Aroazes,5835,0,0,0,0,0.0671266715343677,1.63573034857212,0
389,2501302,Aroeiras,19153,2,10.4422283715345,10.4422283715345,2,0.0306987909791303,0.940910848299695,100
390,2200954,Aroeiras do Itaim,2551,0,0,0,0,0.0258927749374038,0.79697318860904,0
391,2201002,Arraial,4727,0,0,0,0,0.055830554880032,1.31545795516261,0
392,3300258,Arraial do Cabo,30349,5,16.4750074137533,16.4750074137533,5,0.0137889148062982,1.0175883861966,100
393,1702406,Arraias,10567,0,0,0,0,0.481832596905974,4.47515168571572,0
394,4301008,Arroio do Meio,20805,4,19.2261475606825,19.2261475606825,4,0.0146767214394004,0.706278394420644,100
395,4301073,Arroio do Padre,2937,0,0,0,0,0.0117945715301175,0.663857798770654,0
396,4301057,Arroio do Sal,10065,0,0,0,0,0.0112518643028352,0.54611269105504,0
397,4301206,Arroio do Tigre,13373,1,7.47775368279369,7.47775368279369,1,0.0293795810891879,1.25829514533364,100
398,4301107,Arroio dos Ratos,14151,0,0,0,0,0.0398991229341163,1.14187085348493,0
399,4301305,Arroio Grande,18293,2,10.933143825507,10.933143825507,2,0.240381382802411,3.5381427247443,100
400,4201604,Arroio Trinta,3550,0,0,0,0,0.00856861707666212,0.618209301685219,0
401,3503802,Artur Nogueira,54408,4,7.35186002058521,0,0,0.0156307370160675,0.68748334079439,0
402,5202502,Aruanã,9875,0,0,0,0,0.25651856884366,4.15505700156289,0
403,3503901,Arujá,89824,22,24.4923405771286,2.2265764161026,2,0.00849400487322782,0.518828337560715,9.09090909090909
404,4201653,Arvoredo,2240,0,0,0,0,0.00825852036155084,0.632122123276418,0
405,4301404,Arvorezinha,10424,2,19.1864927091328,19.1864927091328,2,0.0251204553180742,1.17329287998522,100
406,4201703,Ascurra,7934,3,37.8119485757499,37.8119485757499,3,0.0100816226404277,0.584849426881083,100
407,3503950,Aspásia,1822,0,0,0,0,0.00599512576837924,0.383027511378466,0
408,4101903,Assaí,15119,0,0,0,0,0.0388994377102563,1.37658109572713,0
409,2301604,Assaré,23417,0,0,0,0,0.0913385124110278,1.92344371109013,0
410,3504008,Assis,104386,66,63.2268695035733,42.1512463357155,44,0.0404531495315723,1.10262567172718,66.6666666666667
411,1200054,Assis Brasil,7417,0,0,0,0,0.411172330221405,5.69040956472337,0
412,4102000,Assis Chateaubriand,33362,15,44.9613332534021,41.9639110365086,14,0.0863145509148353,1.96545173120999,93.3333333333333
413,2501351,Assunção,3990,0,0,0,0,0.0103477892642445,0.484187340255037,0
414,2201051,Assunção do Piauí,7846,0,0,0,0,0.138063516233373,1.58431652765448,0
415,3104601,Astolfo Dutra,14179,1,7.05268354608929,7.05268354608929,1,0.0138317793217198,0.731720231548186,100
416,4102109,Astorga,26111,2,7.65960706215771,7.65960706215771,2,0.0383647960276221,1.27604990829736,100
417,2700409,Atalaia,47185,0,0,0,0,0.0439093769416843,0.942067960550723,0
418,4102208,Atalaia,3892,0,0,0,0,0.0121362495684707,0.693144932342011,0
419,1300201,Atalaia do Norte,19921,0,0,0,0,6.24032143446948,17.7305789694084,0
420,4201802,Atalanta,3210,0,0,0,0,0.00859758922649689,0.424964258738775,0
421,3104700,Ataléia,12868,1,7.77121541809139,7.77121541809139,1,0.156856649085398,3.06814151956472,100
422,3504107,Atibaia,142761,38,26.6179138560251,7.705185589902,11,0.0421842196903981,1.35711163403319,28.9473684210526
423,3200706,Atílio Vivacqua,11936,0,0,0,0,0.0202245536402756,0.830623842524536,0
424,1702554,Augustinópolis,18412,4,21.7249619813165,21.7249619813165,4,0.0322326704535385,1.20178170727777,100
425,1500909,Augusto Corrêa,45998,0,0,0,0,0.0886935052900313,2.67556603601431,0
426,3104809,Augusto de Lima,4869,0,0,0,0,0.107117656842036,1.93682224930064,0
427,4301503,Augusto Pestana,6661,0,0,0,0,0.0320569165411371,1.29594167780338,0
428,2401305,Augusto Severo,9655,0,0,0,0,0.0732450553453958,1.39856997496959,0
429,4301552,Áurea,3554,0,0,0,0,0.0144833941371871,0.794855459865881,0
430,2902401,Aurelino Leal,11531,1,8.67227473766369,8.67227473766369,1,0.0373204366164828,1.45743246240156,100
431,3504206,Auriflama,15189,2,13.1674237935348,6.5837118967674,1,0.0376583231135328,1.04026615937652,50
432,5202601,Aurilândia,3120,0,0,0,0,0.0478969362486055,1.40403889110736,0
433,2301703,Aurora,24654,1,4.05613693518293,4.05613693518293,1,0.0724904466089242,1.39830465805013,100
434,4201901,Aurora,5679,0,0,0,0,0.0188410510473886,0.682726024379148,0
435,1500958,Aurora do Pará,31338,1,3.19101410428234,3.19101410428234,1,0.147304721285771,2.54508768697726,100
436,1702703,Aurora do Tocantins,3757,0,0,0,0,0.0626400279101631,1.89248287108582,0
437,1300300,Autazes,39565,1,2.52748641476052,2.52748641476052,1,0.623049484494274,5.76574439827887,100
438,3504305,Avaí,5403,0,0,0,0,0.0473480914026823,1.15887040407078,0
439,3504404,Avanhandava,13649,0,0,0,0,0.0294844281125961,0.984501766300694,0
440,3504503,Avaré,90655,16,17.6493298770062,17.6493298770062,16,0.106900277649288,1.85327643231953,100
441,1501006,Aveiro,16388,1,6.1020258725897,6.1020258725897,1,1.38994862867717,7.08910942280684,100
442,2201101,Avelino Lopes,11289,0,0,0,0,0.107708997271061,1.60457012688935,0
443,5202809,Avelinópolis,2417,0,0,0,0,0.0147465917215186,0.639961113786902,0
444,2101103,Axixá,12130,0,0,0,0,0.0165239096074785,0.740390859423861,0
445,1702901,Axixá do Tocantins,9756,0,0,0,0,0.0122615706816873,0.601615492466575,0
446,1703008,Babaçulândia,10664,0,0,0,0,0.146413683450987,2.17636500035893,0
447,2101202,Bacabal,104949,3,2.85853128662493,1.90568752441662,2,0.137087903850585,2.68078885580324,66.6666666666667
448,2101251,Bacabeira,17055,0,0,0,0,0.0500747615598058,1.12770798755138,0
449,2101301,Bacuri,18582,0,0,0,0,0.0669482595584512,1.79304115043128,0
450,2101350,Bacurituba,5644,0,0,0,0,0.054857311525943,1.23972199732587,0
451,3504602,Bady Bassitt,17502,1,5.71363272768826,5.71363272768826,1,0.00958382836688543,0.485083024829635,100
452,3104908,Baependi,19148,5,26.1123877167328,26.1123877167328,5,0.065648559964643,1.61080118672177,100
453,4301602,Bagé,121143,43,35.4952411612722,35.4952411612722,43,0.387554511443568,5.60192768402029,100
454,1501105,Bagre,30673,1,3.26019626381508,3.26019626381508,1,0.357547640264379,3.81836510130615,100
455,2501401,Baía da Traição,8993,0,0,0,0,0.00836122599731937,0.410348636272745,0
456,2401404,Baía Formosa,9271,0,0,0,0,0.0200809143992728,0.700089129042482,0
457,2902500,Baianópolis,13877,0,0,0,0,0.276318909750557,2.81576142108438,0
458,1501204,Baião,47446,3,6.32297770096531,6.32297770096531,3,0.305774749152121,3.53858376107742,100
459,2902609,Baixa Grande,20468,0,0,0,0,0.0803012740450413,1.51398248995401,0
460,2201150,Baixa Grande do Ribeiro,11586,0,0,0,0,0.641291510288198,4.2718781447738,0
461,2301802,Baixio,6288,0,0,0,0,0.0119762897963938,0.567106820555679,0
462,3200805,Baixo Guandu,30998,8,25.8081166526873,25.8081166526873,8,0.0789407792156567,2.49767128294655,100
463,3504701,Balbinos,5735,0,0,0,0,0.00800812761565339,0.413276203781069,0
464,3105004,Baldim,7826,0,0,0,0,0.0478020242832145,1.81823315952369,0
465,5203104,Baliza,5138,0,0,0,0,0.150960837498644,2.35581525801863,0
466,4201950,Balneário Arroio do Silva,13071,0,0,0,0,0.00882209608028006,0.508030663413047,0
467,4202057,Balneário Barra do Sul,10795,0,0,0,0,0.0100703172822705,0.535309845651564,0
468,4202008,Balneário Camboriú,142295,23,16.1636037808778,2.10829614533188,3,0.00420499738766011,0.526651570496525,13.0434782608696
469,4202073,Balneário Gaivota,10979,0,0,0,0,0.013516499436605,0.558868130481198,0
470,4212809,Balneário Piçarras,23147,1,4.32021428262842,4.32021428262842,1,0.00902149099533744,0.486591408093166,100
471,4301636,Balneário Pinhal,14068,3,21.324992891669,21.324992891669,3,0.0095800350884474,0.645241988492807,100
472,4220000,Balneário Rincão,12760,1,7.83699059561128,7.83699059561128,1,0.00597521014742597,0.392221869011105,100
473,4102307,Balsa Nova,12941,1,7.72737810061046,7.72737810061046,1,0.0313341974202785,1.39230025639111,100
474,3504800,Bálsamo,9068,0,0,0,0,0.0129958082516737,0.54525755258584,0
475,2101400,Balsas,94887,25,26.3471286899154,21.0777029519323,20,1.07853704475434,8.17548436226194,80
476,3105103,Bambuí,23829,7,29.3759704561669,16.7862688320953,4,0.125752409808797,2.36336707129386,57.1428571428571
477,2301851,Banabuiú,18197,0,0,0,0,0.0881291833548659,1.87490951405007,0
478,3504909,Bananal,10945,2,18.2731841023298,18.2731841023298,2,0.0541889500137813,1.42380602628523,100
479,2501500,Bananeiras,21318,1,4.69087156393658,4.69087156393658,1,0.0210802134600101,0.727662042736032,100
480,3105202,Bandeira,4795,0,0,0,0,0.0408214995543972,1.54563698679958,0
481,3105301,Bandeira do Sul,5746,0,0,0,0,0.00412593191617816,0.361705633832373,0
482,4202081,Bandeirante,2678,0,0,0,0,0.0134222594708717,0.916149742555657,0
483,4102406,Bandeirantes,31367,6,19.128383332802,15.9403194440017,5,0.0392569185360117,1.4609060482704,83.3333333333333
484,5001508,Bandeirantes,6788,0,0,0,0,0.268621744776965,2.96396033935194,0
485,1703057,Bandeirantes do Tocantins,3553,0,0,0,0,0.12643100053856,2.57168502205273,0
486,1501253,Bannach,3286,0,0,0,0,0.242211416867292,2.70112425558633,0
487,2902658,Banzaê,13229,0,0,0,0,0.0338327480265264,0.923483977024075,0
488,4301651,Barão,6171,1,16.2048290390536,16.2048290390536,1,0.0115759010158172,0.614916881378894,100
489,3505005,Barão de Antonina,3469,0,0,0,0,0.0135459782944736,0.877341987328393,0
490,3105400,Barão de Cocais,32485,2,6.15668770201632,6.15668770201632,2,0.0293794518293566,1.12207501070559,100
491,4301701,Barão de Cotegipe,6623,0,0,0,0,0.0237790298153868,0.783353277205023,0
492,2101509,Barão de Grajaú,18820,0,0,0,0,0.18057014656992,1.98746338091499,0
493,5101605,Barão de Melgaço,8564,0,0,0,0,0.947347084460489,6.66253266373663,0
494,3105509,Barão de Monte Alto,5397,0,0,0,0,0.0172577628154045,0.720319100532234,0
495,4301750,Barão do Triunfo,7487,0,0,0,0,0.040970800479613,1.37538626870306,0
496,2401453,Baraúna,28374,0,0,0,0,0.0673372584425209,1.17026277134993,0
497,2501534,Baraúna,4892,0,0,0,0,0.00413613482528774,0.369338365091683,0
498,3105608,Barbacena,137313,97,70.6415270222047,58.9893163793668,81,0.0660607636676787,2.22763359408918,83.5051546391753
499,2301901,Barbalha,60781,47,77.3267962027607,77.3267962027607,47,0.0466458383641282,1.10606420701879,100
500,3505104,Barbosa,7402,0,0,0,0,0.0178612059521583,0.675755819545173,0
501,4102505,Barbosa Ferraz,11568,7,60.5117565698479,60.5117565698479,7,0.0478244482233094,2.42921639504699,100
502,1501303,Barcarena,124680,31,24.8636509464228,23.2595444337504,29,0.106508766261275,1.50395840351927,93.5483870967742
